label,message
0,"you have come into my life and brought the sun ..shiny down on me, warming my heart. putting a constant smile on my face ... making me feel loved and cared for"
0,oh oh. i dont know if cally or anyone else got get her present eh.
0,oh okie lor... cos if got nothin much den i wont go lor...
0,coming?
0,yep. i not bringing my laptop... we haven decide on the video yet le
0,come to hotel we shall have a dinner
0,lol now i'm after that hot air balloon!
0,hey yongsi... did u get into sailing com?
0,don not lei
0,middle right top
0,love ya dad
0,did you go to garrett\
0,"sorry i was in lesson. yes i do give tuition for jc physics n maths,but i prefer to teach physics alone. may i know where you stay?"
0,esplanade lor. where else...
0,dolly chellam! that sounds so funny loll ask her to call you dollykutti or something.. sounds better :p
0,did u send my ee file too
0,no! i going someone. los u slit wad hairstyle
0,stop talking about william now
0,"haha sensei!?! ooo haha my gm ended le, now waiting for the lastmeeting! (: sorry never really reply!"
0,i dont have any of your file in my bag..i was in work when you called me.i \
0,cannot cancel one leh!
0,wad she say
0,he gg where? i leaving abt <#> ba
0,cdoin
0,slept?
0,haha huiping. dont really know eh.
0,yup can. no problem
0,i asked sen to come chennai and search for job.
1,"urgent! you have won a 1 week free membership in our â£100,000 prize jackpot! txt the word: claim to no: 81010 t&c www.dbuk.net lccltd pobox 4403ldnw1a7rw18"
0,you dont know you jabo me abi.
0,"he got msg u meh... my lect at 12 wat, of cos leave at tt time la..."
0,not so early.
0,a1 <#> and <#> . cochin <decimal> .
0,i bought sunflower!
0,waiiiit nooo i have to go with mark
0,hey can come earlier?
0,haha ok we at lvl2.
0,r ü coming later? wan me to chop place for ü?
0,gil: u guess.hw bout u?intro urself.
0,check with nuerologist.
0,yep no prob come take
0,"soon,"
0,where are you going?
0,sorry me going home first... daddy come fetch ã¼ later...
0,nite nite my girl. see my yeiyei tml muacks
0,buzzzz! *grins* did i buzz your ass? buzz your chest ? buzz your cock ? where do you keep your phone ? is the vibrator on ? did you feel it shake ?
0,yeah reached home not too long ago! wahhs not on msn or anything??
0,dear nite nite
0,this sounds interesting!:d
0,shanmugam- <#>
0,so tml how?..jiahua told timetable tml same as me leh...
0,"as i entered my cabin my pa said, \"
0,i gave you the keys when you have marilu yours
0,nope
0,anyway ssef application closes at the end of this month haha! forgotto mention that xd
0,then at night wat time end?
0,m not v free ok jus dat my hours r more flexible...
0,hmm nope eh lol. not in my contacts.
0,coming down now.
0,you\
0,der
0,"yeah i saw.. alright, but i won\"
0,al d best 4 ur xams.u cn do t v wel.i knw t.no wories andrew.do it.il pray.t.c.g.b
0,minnallaye ullu....
0,i coming now.
0,"in town what.... i anything. where you want? united square also have, forum and tamp."
0,'dear i on <#> already.. call u when i reach. concentrate on urreport!! love love u!! hee:-
0,yah lor.
0,"ya tel, wats ur problem.."
0,"hey guys, free this sat for ktv?"
0,alright then. at least you have a place to sleep haha
0,oh oh go down together leh lol
0,fyi i\
0,haha yeah he\
0,ok
0,good bye
0,yes. they replied my mail. i'm going to the management office later. plus will in to bank later also.or on wednesday.
0,wo de laptop dou huai le
0,but i dun need to connect to da database... shuhui online leona no...
0,kk
0,ok...
0,thanks!
0,"haha they not slacking, they were revising chem haha wth. they said""you pay attention, we study chem, okay?"" then i was like what the ialso want to study what so i told them just pay attention lah ._."
0,okok! wat time?
0,"hm good morning, headache anyone? :-)"
0,why de. you looking good only:-)..
0,ok i am on the way to railway
0,yishun safra mine start 5pm
0,chal thk he par de jaiyo meri m0m dant rahi thi
0,t b attendin so do take down notes 4 me... thks...
0,where r u all now? dinner?
0,oh... okie lor...we go on sat...
0,k
0,wat the? so early for wad
0,as per your request \
0,any prob.?
0,"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical"
0,"received, understood n acted upon!"
0,my fren signing up for da limited one... then me how...
0,"lg, meeting will drag.. sry.. but i still eat with u then continue k?"
0,haha yeah i think i will! i\
0,"nope, i\"
1,call from 08702490080 - tells u 2 call 09066358152 to claim â£5000 prize. u have 2 enter all ur mobile & personal details @ the prompts. careful!
0,"time, u got to negotiate wif d mum. is it ok dat i give her ur no?"
0,"li mei.. i will come to your lab at 2 ok.. till then even if the printer starts working, don\"
0,okay.
0,free. edho wrote something
0,slap!! i blame swype!! you know what its supposed to mean!! haha yeahi totally turned the wrong way!
0,lol idk yet but you got more than 1. update later
0,ng wei cheng truman <email> <#>
0,10 mins.. will recharge nd call
0,lol you won\
0,i reach le find me at e lesser ppl public phones corner
0,"hey wilson, sorry for disturbing. are you interested in carrying outyour night game for the camp?"
0,lol u off today?
0,kera charsi aa
0,ok i'm gonna head up to usf in like fifteen minutes
0,do you want me to come today?
0,love u
0,tell me when eating!
0,nop
0,gud ni8
0,wanna do some art?! :d
0,"hi shyan, thanks for your help. we\"
0,no i wont
0,ceri u rebel! sweet dreamz me little buddy!! c ya 2moro! who needs blokes
0,lol i made steak yesterday. it was delish =p
0,s phone...
0,bojio...
0,having dinner now?
0,michael this time
0,bring curd from shop
0,dun wan lar still so ex...
0,lols too early today
0,i shwd her dat same code u send me on dat itself
0,m makin cookies 4 u now liao...
0,<#> th plus land training then <#> water ba. end at 2. u?
0,how are you
0,omg sorry i didn\
0,oh we booked dr rm for nov? haha. okay. okay.
0,hope you are fine. i\
0,6 true facts still hidden from us: 1. <#> % of people in australia dont drink milk. 2.snake\
0,"btw, why did you ask me to go bugis if you were gonna have dinner athome anyway?"
0,wow haha so random 7
0,message from . i am at truro hospital on ext. you can phone me here. as i have a phone by my side
0,next stop!! lol omg yuki too?? haha i thought you had to travel to gofind them!!
0,haha ya lo when i finish i tell u...
0,huh but i cant go 2 ur house empty handed right?
0,i see.. i\
0,m w my bf now... y muz get somewhere quiet... u r weird today...
0,haha nope.
0,k thanks.
0,2 omg! x.x
0,she\
0,relieving docs query related contact: <#> <#> .
0,"send ur birthdate with month and year, i will tel u ur life partner\"
0,haarp
0,i have 2 with me
0,m comming
0,"today is ""song dedicated day.."" which song will u dedicate for me? send this to all ur valuable frnds but first rply me..."
0,please change your attitude:-@
0,haha we really can watch this friday if you dont mind. :-d
0,s going 2 rain soon.
0,the weakest part of a relation comes when one of the person has to give explanation to prove the trust... gn public - sent via way2sms.com
0,ok.
0,so when does ür term starts again? any plans for ür holi?
0,i\
0,hahaha its takoyaki served on a boat! the skin is crispy one so itsreally nice!!! :d
0,dude we should go sup again
0,t mind
0,haha no lah i mean include the holiday too lol... cos my pdl end onthe start of next sems lol... hope i dun spend.so much lol cos lasttime take before le so shld be ok... need a bit practice lol
0,<#> pata ha kiska ha?
0,lol alright.
0,hey sorry am going out for dinner.. will you be around tomorrow?
0,haha icic! cannot imagine what is took much creativity haha! wow sorandom haha okay!
0,okay (:
0,whee skated right in front of the f1 pit stops :d
0,msg karo phle
0,ha bhai.. chal milte rahnge kbi na kbi..
0,tell u later can ?
0,"he is outside now, so can only check when he gets home later. iupdate u again."
0,lol.noooo of cos not <#> .lol dots.2 leh.but still far.take bus till there i think first lect oso nv last so long ah.
0,:->bhai rula mat be.. btw kaisa he
0,mr and <name> can afford to do anything but study =p but we\
0,how come u got nothing to do?
0,"eh i cant take it, i can only take it at 4th year, den tie in with my fyp."
0,so we monday night go orchard??
0,okie so tmr not giving her a surprise la?
0,"hi andreu, dady droped the fone, the batery n lid were in 2 places,no tones. just the light flickers 4 a cal. whats 2 be done."
0,bring change luh. eh camp <#> just end you gonna go overseas you shitting me
0,o.. hanxiong also staying over? i think sunday i come?
0,evening aha.
0,savadikara
0,she chose to do wat she did wat...somemore her family noes...its abt looking at things more openly n accepting differences...
0,want so manyt ppl to notice her for what ?
0,k..tel
0,ohhh not bad i guess. <#> pm? okay. yeah i can accompany. but i might not be able to do so all the way depending on the last bus that leaves for the chalet at pasir ris.
0,bblp u in sch alr ?
0,reaching?
0,hahaha go home then tweet eh.
0,yup ok (: ooo idm! who\
0,'hahaha :
0,open le
0,oh okie lor... i dun mind tmr...
0,2
0,nus u <#> l <#>
0,call me when you are on the way home
0,hmm let\
0,??????????????
0,"arms fine, how's cardiff and uni?"
0,jiahao?
0,"brain is an outstanding objct in the wrld!it wrks <#> hrs a day, <#> days in year,frm birth to death,stops only whn...we enter in examination hall.."
0,yest watch horror movie le can\
0,taka lor. wat time u wan 2 come n look 4 us?
0,no lah. it\
0,when u coming back?
0,right!!!!!!!! hahaha what is that a legit thing?? yup i am! on mypublic msn! poke you:p
0,"and very importantly, all we discuss is between u and i only."
0,"msg 82: from <3752a4ca0fb31b06b860fa9bc47d8df487f52cf1f07d98dd> , to<062fa69577a9d4dac1e59213faef1c4c> , ""2011.10.22 12:09:22"
0,okay
0,"actually i am helping a fren to buy the book.i will ask her and ctct u by tommorow.btw, will u b around tommorow and do u have e book at school?"
0,"heard of beeconomic? got one good deal, eat pasta leh. buy $ <#>coupon can eat $ <#> worth of food. the place is call platypus testkitchen at raffles place. wanna go for your bday?"
0,"mon,wed,thur and alternate friday weekend depend on crowd at club street,news rm."
0,in chennai
0,hey!
0,i know. well i get my tax refund on thursday so if they cut it off it won\
0,let's pool our money together and buy a bunch of lotto tickets. if we win i get &lt;#&gt; % u get &lt;#&gt; %. deal?
0,m havin dinner now...later den i go k...
0,dun wuss!
0,cal cheyala
0,you wan eat lunch now
0,lol ok.
0,haha <#> th lo.
0,in class. wassup?
0,he says hi and to get your ass back to south tampa (preferably at a kegger)
0,dear reached railway. what happen to you
0,m not working..
0,ello for later teh i dunno if it is still on or not becos a lot ofpple din reply so i dunno about the turn up rate... if u r interestedplease reply me i see if majority is going then i inform u it is onagain ty!
0,omgoodness. then how have you been sending emails?
0,mam when is the class.
0,still on <#> . paiseh. just got onto the bus
0,nope just that it\
0,i'm really not up to it still tonight babe
0,"xin... wat time do u wana go... ard 10?u wana come my hse there, den can give u a lift..."
0,nt joking seriously i told
0,hey you eluded slugs!
0,guailan ar. meet at tamp?
0,me fine..absolutly fine
0,ah... i also want to watch! sigh... but i watching last samurai on monday already...
0,sex
0,yes we should! when can you?
0,dear dear i eat till full full le. u also go and eat hor. muacks..:*
0,s sorted now!still with me bloke when u gona get a girl mr!ur mum still thinks we will get 2getha!
0,hokay. later walk from main gate eh. im inside le.
0,aiya yeiuei i now still waiting for <#> . u?
0,haha! reaching next stop. tell me more later
0,fast! i\
0,im going to the mall for shopping where are you?
0,"pay my regards to ur family, specially ur mother hows she now plz update."
0,nothin comes to my mind. ã help me buy hanger lor. ur laptop not heavy?
0,lol paisey yday do tutorial then doze off.lol.how the cut video thing.lol.
0,ok!
0,1\
0,haha there\
0,lol nope.
0,0ye sunday ko hp7 dekhne chalega maya mandir me?
0,ya going later i ask ppl
0,"i promise to take good care of you, princess. i have to run now. please send pics when you get a chance. ttyl!"
0,eh... easiest way is to take <#> and change to <#> at holland v
0,we can chip in!
0,i\
0,nop monday then go back
0,i dont have that much image in class.
0,aiya! i want more baobao. nw so hungry
0,"say this slowly.? god,i love you & i need you,clean my heart with your blood.send this to ten special people & u c miracle tomorrow, do it,pls,pls do it..."
0,lol simi lai de.
0,'yes
0,hahahaha ok.u like forever busy 1.u shd try to find ways to slack in work and relax abit.hahahaha.
